"RT @Ethirajans: Rahul Gandhi says river linking will be disastrous! Stalin says we will implement it.

Rahul Gandhi is not for giving Educa…",singhvaibhav921,"Jaipur, India",[]
"RT @waglenikhil: 15 BJP ministers, MLAs in Arunachal join NPP | India News - Times of India https://t.co/8jdIqsxbDm",Anil010374,,[]
"RT @RajasthanPMC: Remind yourself that the BJP has diminished the legislative authority of Parliament, hidden information from parliamentar…",FirozMehta,mumbai,[]
"RT @OnlyNakedTruth: Ok folks , time to call Rahul Gandhi's bluff . I will present a factual counter to Mr Rahul Gandhi's claims and accusat…",bhagat_ruchi,"Pune, India",[]
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,Jainamitiitr,"नवी मुंबई, भारत",[]
RT @rupagulab: Checked the bank accounts of BJP allies in Goa this morning?,Subytweets,,[]
"RT @confess2gaurav: My 1st series of prediction for 2019, as on today 18th March

BJP 303 (+-15)Seats
NDA 363 Seats

Congress 43 (10+-) sea…",Speakwithsence1,Tamilnadu,[]
"RT @PVishnukant: Nice tribute to Late Shri #ManoharParrikar Ji by Hon @nitin_gadkari Ji..!
“The Chief Minister Next Door” 
Parrikar Ji trul…",iampkt_BJP,"Teonthar, Rewa MP",['ManoharParrikar']
"@RenukaJain6 @rajbir2728 @RahulGandhi People assume you are STUPID Pappu,
you don't HAVE TO prove them right!
EVERY… https://t.co/fG2qu81NOr",Makebharatmahan,,[]
ANI: #InsideVisuals from the BJP Central Election Committee (CEC) meeting being held at the party headquarters in D… https://t.co/mt8xG3UMWq,ManOfMedia1,Planet Earth,['InsideVisuals']
"RT @pranasutra: 1950: Right to run educational institutions granted selectively, based on religion of founder/s. 

Privilege granted by: Co…",srini_hariharan,,[]
"RT @akhileshsharma1: Out of BJP’s 12 incumbent chief ministers, five are below 50 years of age: Yogi Adityanath (46), Devendra Fadnavis (48…",hardcorebanda,Bharat,[]
RT @ChandigarhPMC: Ask yourself for how long are we going to turn a blind eye towards d blatant crony capitalism &amp; corruption of BJP? Modi…,DeepakG49902744,"Naranpur , India",[]
RT @ShashiTharoor: The poll bugle has been sounded! My speech asking who was best suited to ensure Thiruvananthapuram’s voice is heard in D…,IdrisAh96305607,,[]
"RT @revanth_anumula: Glad to welcome Sri Ganesh and Balwant into @INCTelangana from BJP, Secunderabad cantonment Constituency. #Malkajgiri…",KoYiKkoDaNn,"Kozhikode, India",['Malkajgiri']
RT @TimesNow: We saw a person being lifted from the crowd and a senior officer dragging him. Is it wrong for a person to raise a slogan in…,LillyMaryPinto,,[]
"RT @MrsGandhi: Big blow to Congress in Maharashtra. Radhakrishna Vikhe Patil, their Leader of Opposition in Maharashtra Assembly has resign…",KS16779951,"Karnataka, India",[]
"RT @MrsGandhi: Big blow to Congress in Maharashtra. Radhakrishna Vikhe Patil, their Leader of Opposition in Maharashtra Assembly has resign…",Jitendr35508203,,[]
"RT @republic: #ModiChantSpooksCong | In every Rahul Gandhi rally, people will chant 'Modi'. People of India love him, even Priyanka Gandhi…",chandrabjha,India,['ModiChantSpooksCong']
RT @VaRaPrAsAdTR: #ChowkidaarNahiJawabdarChahiye  #Lokpal  Archana Ramasundaram  BJP Central Election Committee  Sanskrit  @priyankagandhi…,AdvaniLakshya,"Mumbai, India","['ChowkidaarNahiJawabdarChahiye', 'Lokpal']"
RT @prerai: Dear @narendramodi ji &amp; @AmitShah ji. Please apply the same formula in Karnataka also. Best opportunity to build a new team. ht…,kandivinay,w,[]
RT @INCIndia: This young woman entrepreneur has a few words on the misbehaviour of the BJP Karyakartha’s. Listen in: https://t.co/kPuhVFGrWD,progress_inc_,India,[]
RT @Kasheer_suneel: most of Opnion polls are giving NDA 280-300 and 240-260 to BJP. As I recall in 2014 every opnion poll was projecting 22…,AsokDatta2,,[]
ANI: Chhattisgarh BJP in-charge &amp; National General Secretary Anil Jain: BJP will change all 11 sitting MPs in this… https://t.co/9nY3i8wot2,ManOfMedia1,Planet Earth,[]
"RT @shailesh505: GenNext of Congress-NCP dynasties are joining BJP. First Radhakrishna Vikhe-Patil's son Sujay, now Vijaysinh Mohite-Patil'…",gurujeeGayabh,Rajiv chowk metro staion,[]
RT @INCIndia: The Election Commission has declared that Congress President @RahulGandhi's event at #StellaMaris college was not a violation…,DsFarooqshaikh,"Thane, Maharashtra",['StellaMaris']
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",ImaazadS,"Mumbai, India",[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",HANIFAL83364521,,[]
ANI: Chhattisgarh BJP in-charge &amp; National General Secretary Anil Jain: BJP will change all sitting MPs in the stat… https://t.co/lacdepD6QX,ManOfMedia1,Planet Earth,[]
RT @ChandigarhPMC: Ask yourself for how long are we going to turn a blind eye towards d blatant crony capitalism &amp; corruption of BJP? Modi…,FirozMehta,mumbai,[]
Jayesh Patel from UK appeals to fellow Indians to vote for BJP so that they are back with absolute majority in 2019… https://t.co/peUEupylqp,EkCallDeshKNaam,India,[]
RT @HaryanaPMC: Remind yourself of how for BJP &amp; Modi is using the Pulwama Attack as a political weapon just to cover up for his abject fai…,Kavitaskatakdh2,"Vashi, Navi Mumbai",[]
@RubikaLiyaquat #BJP  Is taking credit for every better thing our country needs. First #GST then the #Lokpal . How… https://t.co/RTNRsOnjXY,arvindparmar004,"Indore, India","['BJP', 'GST', 'Lokpal']"
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",niyazkollam,India,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",fayazka84,,[]
"RT @GauravPandhi: Just a day before model code of conduct, BJP Govt gifted 2 more acres of land to BJP at prime location in Delhi!

The BJP…",hprabhakar,"New Delhi,India",[]
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",godof1000wars,भारत,[]
"RT @ANI: Chhattisgarh BJP in-charge &amp; National General Secretary Anil Jain: BJP will change all sitting MPs in the state in this election,…",ksmsundaram1975,"Mumbai, India",[]
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,abravi1,"Mumbai, India",[]
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,prasadg2007,"Aluva, India",[]
"RT @Ram_Guha: I have always refused to use the term ""Hindu nationalist"" for the BJP/RSS. They are not nationalists but chauvinists. They ar…",phusmontor,Margram-Rampurhat-Kolkata,[]
RT @AkshayKatariyaa: 2 rs Stand up comedian is doing Hindu - Muslim and they call BJP communal party. https://t.co/oVLFVgaIpb,ImVardhan45,India,[]
"RT @KajaCiglic: Cyber War: Chhattisgarh BJP Website Hacked by Pakistani Group, Days After Indian Techies Cracked Pak Govt Portals
https://t…",Subhraj485532,"Guwahati, India",[]
This is a democratic country.peoples voice should be heard weather be it Congress or Bjp.However no arrest should be made.,VijayKu66956687,,[]
RT @MpPMC: Remember BJP is destroying the federal character of Indian education and is attempting to control the entire sector from the Cen…,DeepakG49902744,"Naranpur , India",[]
"RT @akhileshsharma1: Out of BJP’s 12 incumbent chief ministers, five are below 50 years of age: Yogi Adityanath (46), Devendra Fadnavis (48…",a261_a,आर्यावर्त,[]
"RT @kansaratva: The state-level handles of BJP know how to give it back lock, stock and barrel. https://t.co/Thl8nCeNNp",Nishad1010,India,[]
"RT @pranasutra: 2009: Exemption from national duty to educate underprivileged classes, granted on the basis of religion of school's founder…",srini_hariharan,,[]
"RT @Ram_Guha: I have always refused to use the term ""Hindu nationalist"" for the BJP/RSS. They are not nationalists but chauvinists. They ar…",ajdutta,india,[]
RT @aniljaindr: At the Central Election Committee meeting BJP HQ New Delhi. https://t.co/a3HStMIhOr,Jainpankajkasan,"Anand Vihar, New Delhi",[]
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",N_D_Pandit,Mumbai,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",ShulabhShukla79,"Uttar Pradesh, India",[]
"RT @DrAMSinghvi: #Modi #Shah #BjP deserve congrats 4appointing #Lokpal when their departure time hs come after wasting 5yrs since 2014, des…",girishsharma161,"Kolkata, India","['Modi', 'Shah', 'BjP', 'Lokpal']"
@Seema2313 @sahab_chawla @DesiStupides @narendramodi @HaftaWasooli @Mungerilal16 @MohitJain49 @VazeIndian… https://t.co/maHi2XRaU7,JacobMaxReal,United States,[]
RT @INCIndia: BJP leaders want to implement Citizenship Amendment Bill. This is a method to weaken the NE states. We have decided to not le…,sandeepkishore_,"Aurangabad, Bihar, India",[]
"RT @PunyaPrakop_: Just came to know that @Trueindology is suspended!!
Dear @ianuragthakur &amp; @amitmalviya ji, it is a SHAME that Twitter is…",vinaychinnu,Hyderabad,[]
"RT @bainjal: And, this chowkidar can’t even guard his own Bjp site. How many days have gone by now? https://t.co/sctquf9QsA",atlasdanced,Magrathea,[]
"RT @Aneela_7: They may call him names
They may make fun of him
They may try to bully him
They may try to rattle him

But at d end of d day,…",IncSapphire,,[]
RT @Vidyaraj51: Are the I&amp;B Minsitry &amp; BJP ruled states misusing public money to advertise the party? #ChowkidaarNahiJawabdarChahiye https:…,InMyOwnBubble_,,['ChowkidaarNahiJawabdarChahiye']
@sumitkashyapjha All Tom dick and Harris are upto poll prediction 🤪🤪🤪🤪 156 to BJP god knows what this person is on like RG,phanee1005,Bangalore ,[]
"RT @advmajeedmemon: If opposition leaders are still driven by their ego and forget the need of the hour to stand together to defeat BJP,  t…",charanjit2002,,[]
"RT @RahulGandhi: On the anniversary of Gandhi Ji’s historic Dandi March, the Congress Working Committee in Ahmedabad, resolved to defeat th…",RahulTh15874164,,[]
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",Anureet75439931,"नोएडा, भारत",[]
"RT @shuvankr: Wake up #Congress Party ..
Don't be a #VoteKatua ..
Stop dividing opposition votes and giving BJP another term ..
You are a R…",Arun2981,,"['Congress', 'VoteKatua']"
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",Shivang_Joshi,Ahmedabad,[]
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,Ashishtrpathi1,"Uttar Pradesh, India",[]
"RT @pranasutra: For 70 years: Take over of religious institutions selectively, based on religion practised at place of worship.

Move insti…",srini_hariharan,,[]
@babu123chand4 23 may BJP gai,Virendr62094845,"Bhopal, India",[]
"@archansr @Mayavi101 @omersajj @jay_bhadrakali1 @ANI @RahulGandhi A soldier from Gujarat, Kushal Singh Thakor died… https://t.co/jX7DSypNpw",skpachauri101,"Aligarh, India",[]
Har har modi only BJP,ChaukidarRajni1,prayagraj,[]
"RT @muglikar_: Dhansiri to Kohima (a capital city) was declared a nation project in 2007.

Suresh Prabhu laid foundation stone in 2016 and…",ravibahadur13,"Jaipur, India",[]
RT @divyaspandana: Hard luck @BJP4India @narendramodi https://t.co/cwBb4V17m1,ShyamSilana,Jhajjar Haryana,[]
"RT @republic: #ModiChantSpooksCong | In every Rahul Gandhi rally, people will chant 'Modi'. People of India love him, even Priyanka Gandhi…",mahua_dam,,['ModiChantSpooksCong']
"RT @AbhishBanerj: Lab testing shows Bengaluru's Indira canteen food contains Ecoli &amp; not safe to eat.

Imagine how big this news would be i…",jaiswalnishant_,🇮🇳,[]
"RT @tavleen_singh: Subhashini please try and help them get compensation from the new Congress government. And, an assurance that the case w…",azam_tweets,Delhi,[]
"RT @Actor_Siddharth: I've spoken out against every major political party when the need arose. But I've only received hate, threats, abuse a…",Nrshhnk,Bangalore,[]
"RT @pavanmirror: Is #BJP a political party or a religious body to talk of the birthplaces of Rama,  Krishna, Kamsa,  Duryodhan,  Surpanakha…",pathan_sumaya,"Hyderabad, TG, India ",['BJP']
"RT @zainabsikander: Dear Mrs.Kher,
Can you please go on your 'sher' and do the 'vadh' of BJP workers caught in sex rackets &amp; espionage for…",IM_the_JAT,,[]
"RT @Actor_Siddharth: I've spoken out against every major political party when the need arose. But I've only received hate, threats, abuse a…",pijushdeka,chennai ,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",avinash_kadbe,"Madhya Pradesh, India",[]
"RT @republic: #ModiChantSpooksCong | In every Rahul Gandhi rally, people will chant 'Modi'. People of India love him, even Priyanka Gandhi…",HarenderGond,हिंदुस्तान ,['ModiChantSpooksCong']
"RT @DrGPradhan: INPUT @AmitShah 

Darjeeling booth level data of BJP has been leaked to TMC

Money has changed hands

@BJP4Bengal",vinaychinnu,Hyderabad,[]
"RT @iScrew: After a spree of poaching Congress leaders, BJP is facing a caste upheaval in Gujarat again like assembly election 2017. If peo…",chatukhor,"New Delhi, India",[]
Will Samajwadi-BSP Alliance Impact BJP? The Countdown With Prannoy Roy https://t.co/VWWtFgCUTC https://t.co/uRx0yLe9HY,zyiteblog,www.zyite.com,[]
RT @Swamy39: In the next term of BJP 2019-2024 the government must require all newly graduating advocates to pass a question paper on Mimam…,Apurva40464914,भारत,[]
"RT @ameytirodkar: For the people who have short memory.
 
Modi-Shah Vs India was the slogan first given by @ArvindKejriwal in Delhi. Today…",HemantBorkar7, मनाने कायम मराठी मुलुखात,[]
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",lalitKu456,Prayag raj   Hindu nationalist,[]
pmo  india  modi sab  orop  Ex  man  no  happy no jobs ex man.  plic orop. do vote all bjp Lo pmo sab https://t.co/paC35gVLPS,manhas_shabir,poonch jammu kashmir,[]
"RT @ajnabi_guy: Will not join hands with #BJP- #ShivSena post polls: #PrakashAmbedkar

Some people are unhappy as their dynastic politics w…",KingOfOwnHeart,India,"['BJP', 'ShivSena', 'PrakashAmbedkar']"
RT @HaryanaPMC: Remind yourself of how for BJP &amp; Modi is using the Pulwama Attack as a political weapon just to cover up for his abject fai…,FirozMehta,mumbai,[]
"RT @Ram_Guha: I have always refused to use the term ""Hindu nationalist"" for the BJP/RSS. They are not nationalists but chauvinists. They ar…",Iam_AtifKhan,Jupiter 🌐,[]
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,prasadg2007,"Aluva, India",[]
#ModiChantSpooksCong the support for Modi is developing into a big storm and the Cong and other MGBs are going to g… https://t.co/N1y1OhBe0U,HiChatra,Chennai,['ModiChantSpooksCong']
RT @DriverRamudu: One more example on how Andhra Pradesh has been consistently given high funds in central schemes. Amount of central assis…,likith87,Boston,[]
Hmm. @ShereenBhan gets 3 anti BJP Journos... All of them pucca Congressis for a debate on #MainBhiChowkidar &amp; one i… https://t.co/cG7M1xRWn0,TheSecularOne,Bangalore,['MainBhiChowkidar']
"@YRDeshmukh @PrinceArihan @tufailelif @manoharparrikar Was following Tufail since long, My observations ..The day B… https://t.co/KLRXUYsIwg",kiranppat,India,[]
"RT @MrsGandhi: Big blow to Congress in Maharashtra. Radhakrishna Vikhe Patil, their Leader of Opposition in Maharashtra Assembly has resign…",Shivansh_Semwal,"Bengaluru, India",[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",rafaelgobhi,,[]
#Media: The leftists and Dynasty-Bhakts r powerful members of LM. Thus India Today's Sardesai is totally partisan a… https://t.co/xppuNH6vsU,aka19a,"Windsor, Ontario",['Media']
"@SouthSanghi @AmitShah Good news if its true, last week similar gossip circulated about brothers. She's current MLA… https://t.co/LZd1i4sIGu",yvgreddy1,"Hyderabad, India",[]
@HasibaAmin @AmitShah How do you know BJP workers were there? Were you there? They could be Modi supporters. Even I… https://t.co/y0O5w2SBiz,Pavitrarao,,[]
"RT @top_gun55: @ShashiTharoor Accusing the BJP of trying to turn the 2019 vote into a ""khaki election"" after Pulwama attack. #ShashiTharoor…",madhavmantri1,"Indore, India",['ShashiTharoor']
RT @profpaVarghese: It's many decades since I support #BJP&amp;4d last few #Hinduism. I've not been in mainstream of either BJP/RSS/VHP. I'm ju…,ophurrican,,"['BJP', 'Hinduism']"
RT @INCIndia: This young woman entrepreneur has a few words on the misbehaviour of the BJP Karyakartha’s. Listen in: https://t.co/kPuhVFGrWD,ajeetbhora,"Gurgaon, India",[]
"RT @DrGPradhan: INPUT @AmitShah 

Darjeeling booth level data of BJP has been leaked to TMC

Money has changed hands

@BJP4Bengal",rahulnamo1700,,[]
"RT @pranasutra: 1992: Separate commission created, to address issues faced by particular set of religions.

Body created by: Congress

Orig…",srini_hariharan,,[]
"RT @neo_pac: Survey showed @AamAadmiParty vote bank around 28 % 
@INCIndia 22 %
 BJP's 35 % 
“an AAP-Cong alliance will sweep all 7 seats i…",neo_pac,Lake Wales,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",vikasyadavind,India,[]
RT @manakgupta: Breaking - No sitting BJP MP will be fielded again in Chhattisgarh,furquanahmad70,,[]
"RT @iShalavbjp: Brother of Late Goa CM and ex-Defense Minister Manohar Parrikar, Suresh Parrikar, runs a humble kirana store near Arpora in…",askvipuljain,Bangalore,[]
"RT @EbullientMind: “Took Indira ji in 1977. We kewats ferried Lord Ram,will lift Priyanka ji too,I was 18 then. My 5 kids will remember thi…",nikhil_yesudas,"Cochin, India",[]
RT @VijayaRahatkar: Tonight attending meeting of Central Election Committee (CEC) at BJP HQ in New Delhi for Loksabha election. https://t.c…,KadiyaTrupti,"Bapunagar, Ahmedabad, Gujarat.",[]
RT @manakgupta: Breaking - No sitting BJP MP will be fielded again in Chhattisgarh,shingaladhaval,"Ahmadabad City, India",[]
RT @TimesNow: We saw a person being lifted from the crowd and a senior officer dragging him. Is it wrong for a person to raise a slogan in…,MrSaiRao,"Texas, USA",[]
"RT @normaly_abnorml: @ndtv @Nidhi 

Watching your debate hour on TV about ""fake news on social media platform"".

Nidhi very easily alleges…",ugtunga,,[]
"RT @VijooKrishnan: Defeat anti-people BJP.
#BJPModiKisanVirodhi https://t.co/cpInHVZeIh",SandipC95539792,,['BJPModiKisanVirodhi']
"RT @narendramodi177: Congress Rule - After 26/11 Only Two Three Counties With India. 

BJP Rule - After Air Strike Whole World With India L…",sanmati2277,India,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",TVRNSarma,"Hyderabad, Srinagar India",[]
RT @vbwalia: This is @ManishKhanduri1 S/o former CM General BC Khanduri (BJP leader 2 time CM from BJP) Hear him. He chose to work with the…,Charanjeet1984,"Chamba, India",[]
"RT @suresh88556: The way you showcase the work done by BJP is really applaudable.

Always a pleasure listening you @sanghaviharsh ji https:…",Nikunjtank2,"Gujarat, India",[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",with_RG1,India,[]
"RT @khanumarfa: This was a BJP rally to address Dalit voters.Most of the audience were BJP workers themselves,half of them women.
Some spea…",Lalit63469099,"Nagpur, India",[]
"RT @SuPriyoBabul: With immense pleasure, I want to give you all a sneak-peak of the BJP Campaign Song recording. Giving my voice to Amit Ch…",Vijayvishal90,CHENNAI,[]
RT @HelloDrawEasy: #ChowkidaarNahiJawabdarChahiye  #Lokpal  #GiftOfEducation  #MaharshiManiaIn50Days  #TCLWithDelhiCapitals BJP Central Ele…,NareshUrstruly,"रायचुर, भारत","['ChowkidaarNahiJawabdarChahiye', 'Lokpal', 'GiftOfEducation', 'MaharshiManiaIn50Days', 'TCLWithDelhiCapitals']"
"RT @SuryahSG: Frnds, inspired by @muglikar_'s 1 mint videos; I'm making 2 mints videos in Tamil narrating 50 achievements of PM @NarendraMo…",ProudIndianWrld,India,[]
"RT @nandaji1958: Breaking news:
Gowda Dynast politics boomerang and his family. First Sumalatha from Mandya, now congi leader Manju joins B…",ksmsundaram1975,"Mumbai, India",[]
"RT @Gen_VKSingh: .@MamataOfficial, let’s see who knows more governance, last I checked that’s what elections were about 🤣🤣 https://t.co/wWF…",sugandhk870,India.,[]
BJP CEC meets to finalise candidate list https://t.co/vHUXWyhenG,news_infoline,"New Delhi, India",[]
RT @India_Policy: BJP to contest 437 seats in the #LS2019. 20 parties join the NDA alliance.,ishrikantpatil,,['LS2019']
"RT @pranasutra: 2006: Separate central government ministry carved out to address issues related to only a few religions.

Ministry created…",srini_hariharan,,[]
"RT @republic: #ModiChantSpooksCong | In every Rahul Gandhi rally, people will chant 'Modi'. People of India love him, even Priyanka Gandhi…",ajaydeeparya,हिन्दुस्तान 🇮🇳,['ModiChantSpooksCong']
RT @bainjal: I remember when I first tweeted this pic the Bjp IT cell trend a paid hashtag against me. Chief chowkidar chilling in a charte…,neologic007,"Bengaluru, India",[]
RT @ShahnawazBJP: Today is the second meeting of BJP Central Election Committee to decide candidates for Lok Sabha Elections. As a member o…,Nikhilkanoje6,"Madhya Pradesh, India",[]
"North East and connectivity and Congress!!!

Joke of the century!!!",srinivaks,"Bengaluru, India",[]
RT @INCIndia: This young woman entrepreneur has a few words on the misbehaviour of the BJP Karyakartha’s. Listen in: https://t.co/kPuhVFGrWD,PawarAmitesh,"New Delhi, India",[]
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",SharvendraSoni2,,[]
"RT @akhileshsharma1: Out of BJP’s 12 incumbent chief ministers, five are below 50 years of age: Yogi Adityanath (46), Devendra Fadnavis (48…",finepatriot1,"Navi Mumbai, India",[]
"RT @Gen_VKSingh: .@MamataOfficial, let’s see who knows more governance, last I checked that’s what elections were about 🤣🤣 https://t.co/wWF…",Satya_Prakash33,हिन्दुस्तान ,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",TruthPrevail3,,[]
"RT @SuryahSG: Frnds, inspired by @muglikar_'s 1 mint videos; I'm making 2 mints videos in Tamil narrating 50 achievements of PM @NarendraMo…",cramas_ramasamy,India,[]
RT @republic: #ModiChantSpooksCong | 'Hugs for ‘Tukde Tukde’ gang and arrest of peaceful youth raising pro-Modi slogans? Where are the cham…,JAI_SHREE_RAM33,India,['ModiChantSpooksCong']
@ThanthiTV @KrishInfoMedia Muslim vote divide by dmk and ammk....so admk+ will win ..also bjp have around 1+ loc vo… https://t.co/DWO86TxPIW,rajesh11k,"Ramanathapuram, India",[]
"RT @ajitdatta: Shahid, is your issue with the timing? This is a country where the Supreme Court was opened at 3 in the morning to save a te…",PankajAjeete,,[]
They need to select good candidates.,ImNCS17, some part of the world ,[]
RT @ShahnawazBJP: Today is the second meeting of BJP Central Election Committee to decide candidates for Lok Sabha Elections. As a member o…,Rameshku06,भारत ,[]
RT @JacobMaxReal: @Seema2313 @sahab_chawla @DesiStupides @narendramodi @HaftaWasooli @Mungerilal16 @MohitJain49 @VazeIndian @paree7861 @Vid…,MohitJain49,"Madhya Pradesh, India",[]
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,AkashSw51490272,"Nanded, India",[]
"RT @iScrew: After a spree of poaching Congress leaders, BJP is facing a caste upheaval in Gujarat again like assembly election 2017. If peo…",romandsouza,"Mumbai- Pune, India",[]
RT @RoshanKrRai: Send party workers and supporters to opposition rallies and public meetings and make them shout ' Modi Modi ' like lunatic…,LenaHaiToLe,अजमेर- जयपुर- दिल्ली ,[]
"RT @khanumarfa: So a Dalit woman present at BJP rally considers Mayawati’s criticism an insult to her icon.
Doesn’t understand Y posters of…",Lalit63469099,"Nagpur, India",[]
"RT @Gen_VKSingh: .@MamataOfficial, let’s see who knows more governance, last I checked that’s what elections were about 🤣🤣 https://t.co/wWF…",MahiHerambha,India,[]
RT @DriverRamudu: One more example on how Andhra Pradesh has been consistently given high funds in central schemes. Amount of central assis…,tejareddy_20,"Bengaluru, Karnataka",[]
RT @top_gun55: @ShashiTharoor @INCKerala @RahulGandhi My bigger worry is tht the #InclusiveIndia we've built in Constitution &amp; 7 decades of…,madhavmantri1,"Indore, India",['InclusiveIndia']
"RT @KimHaokipINC: Strengthening the Congress in Tripura
Vice President of BJP Tripura Pradesh, Shri Subal Bhowmik, 
Prakash Das State commi…",JagyanN,"Berhampur,odisha, India",[]
RT @RoshanKrRai: Send party workers and supporters to opposition rallies and public meetings and make them shout ' Modi Modi ' like lunatic…,conjivaram,tamilnadu,[]
"RT @DrGPradhan: INPUT @AmitShah 

Darjeeling booth level data of BJP has been leaked to TMC

Money has changed hands

@BJP4Bengal",spiritualsai,,[]
"RT @SuPriyoBabul: (1/3) The slogans of change in Bengal, the voices raised against TMC Government's brutality by CPI(M), Congress and BJP &amp;…",indraneelC28,Bharat,[]
"RT @Gen_VKSingh: .@MamataOfficial, let’s see who knows more governance, last I checked that’s what elections were about 🤣🤣 https://t.co/wWF…",djgoodlook,Pune,[]
RT @ShahnawazBJP: Today is the second meeting of BJP Central Election Committee to decide candidates for Lok Sabha Elections. As a member o…,Rana_Anurag,,[]
@BJP4India @narendramodi @AmitShah Done.... #MainBhiChowkidar I am not a Bjp worker but am contributing to this cam… https://t.co/0ezi477zZE,freshrawat,,['MainBhiChowkidar']
"RT @pranasutra: 2005: Creation of separate 15-point program for upliftment of people belonging to a subset of religions.

Move initiated by…",srini_hariharan,,[]
RT @DriverRamudu: One more example on how Andhra Pradesh has been consistently given high funds in central schemes. Amount of central assis…,iSravanK,,[]
"RT @cpimspeak: Here are small glimpse of election campaign of Comrade K.P. Satheesh Chandran, our candidate from Kasargod constituency of K…",SandipC95539792,,[]
Chhattisgarh BJP  Raj Thackeray  Dinesh Kumar Jain Sanskrit  #Lokpal #ChowkidaarNahiJawabdarChahiye… https://t.co/sxZxnFWWxo,VaRaPrAsAdTR,"Warangal-Hamamkonda, India","['Lokpal', 'ChowkidaarNahiJawabdarChahiye']"
"RT @ArnazHathiram: Fakir #Chowkidar is making homes for the poor!

Centre cleared 2acres more for BJP Headquarters in Delhi just a day befo…",Maduram,"Nilgiris , Tamil Nadu, India",['Chowkidar']
"5 years of Modi gov

👉 After 31 years, Assam gas cracker project commissioned 

👉 5000 Villages electrified in NE… https://t.co/QGlG4kxDJU",neerajassam,"Jaipur, India",[]
"@sumitkashyapjha Broadly, close to right numbers. But in UP, I don't see BJP crossing 20, in Haryana 4, Maharashtra… https://t.co/P0HEaNvlqr",scsharma333,"Delhi, India",[]
"RT @MrSinha_: Hi ma'am @priyankagandhi 
Read this carefully :
-Gas connection coverage : 2014 - 55% Now - 90%
-Road connectivity in rural a…",archtomy,"Cochin,India",[]
"RT @nalinkateel: Varanasi Loksabha seat against PM Modi AAP gives it to congress, Congress gives it to SP, SP gives it to BSP, BSP candidat…",aravinddk2,"Bengaluru, India",[]
@desaideepali @INCGoa @girishgoa @RahulGandhi @INCIndia INC leaders?.. Even BJP MLA's saying why so much hurry in d… https://t.co/2twzusDotI,nareshpopat,India,[]
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,SanjayKholiya2,"New Delhi, India",[]
